"DateTime","2021 All-Star Game"
"2021-05-30 12:18:17",4103
"2021-05-30 13:19:46",4095
"2021-05-30 14:17:23",4095
"2021-05-30 15:17:39",4094
"2021-05-30 16:17:47",4101
"2021-05-30 17:17:24",4113
"2021-05-30 18:17:45",4104
"2021-05-30 19:18:00",4118
"2021-05-30 20:17:37",4112
"2021-05-30 21:17:39",4128
"2021-05-30 22:17:52",4113
"2021-05-30 23:18:46",4110
"2021-05-31 00:17:56",4105
"2021-05-31 01:17:34",4090
"2021-05-31 02:17:38",4091
"2021-05-31 03:17:26",4083
"2021-05-31 04:17:16",4087
"2021-05-31 05:17:15",4074
"2021-05-31 06:17:24",4063
"2021-05-31 07:17:27",4062
"2021-05-31 08:17:32",4062
"2021-05-31 09:17:34",4034
"2021-05-31 10:17:30",4029
"2021-05-31 11:17:47",3896
"2021-05-31 12:17:29",3904
"2021-05-31 13:17:43",3908
"2021-05-31 14:17:44",3878
"2021-05-31 15:17:48",3883
"2021-05-31 16:17:37",3872
"2021-05-31 17:17:56",3781
"2021-05-31 18:17:35",3790
"2021-05-31 19:17:42",3780
"2021-05-31 20:17:57",3803
"2021-05-31 21:17:30",3811
"2021-05-31 22:17:57",3822
"2021-05-31 23:18:17",3821
"2021-06-01 00:17:45",3816
"2021-06-01 01:18:10",3819
"2021-06-01 02:17:58",3819
"2021-06-01 03:17:44",3818
"2021-06-01 04:17:46",3822
"2021-06-01 05:17:40",3822
"2021-06-01 06:17:26",3820
"2021-06-01 07:17:44",3829
"2021-06-01 08:17:54",3827
"2021-06-01 09:18:03",3828
"2021-06-01 10:18:10",3823
"2021-06-01 11:18:11",3819
"2021-06-01 12:17:58",3792
"2021-06-01 13:18:06",3787
"2021-06-01 14:17:50",3830
"2021-06-01 15:17:54",3825
"2021-06-01 16:17:46",3848
"2021-06-01 17:17:36",3848
"2021-06-01 18:18:01",3816
"2021-06-01 19:17:20",3799
"2021-06-01 20:17:40",3764
"2021-06-01 21:17:30",3745
"2021-06-01 22:17:26",3744
"2021-06-01 23:17:21",3744
"2021-06-02 00:17:29",3779
"2021-06-02 01:17:21",3772
"2021-06-02 02:17:32",3766
"2021-06-02 03:17:34",3745
"2021-06-02 04:17:12",3755
"2021-06-02 05:17:16",3768
"2021-06-02 06:17:10",3763
"2021-06-02 07:17:01",3764
"2021-06-02 08:17:09",3770
"2021-06-02 09:17:08",3750
"2021-06-02 10:17:17",3719
"2021-06-02 11:17:25",3700
"2021-06-02 12:17:33",3743
"2021-06-02 13:17:27",3734
"2021-06-02 15:18:59",3707
"2021-06-02 16:16:39",3666
"2021-06-02 17:16:32",3645
"2021-06-02 18:16:39",3656
"2021-06-02 19:16:21",3662
"2021-06-02 20:16:51",3665
"2021-06-02 21:16:46",3619
"2021-06-02 22:17:12",3633
"2021-06-02 23:16:59",3604
"2021-06-03 00:17:08",3690
"2021-06-03 01:16:54",3715
"2021-06-03 02:16:39",3720
"2021-06-03 03:16:55",3717
"2021-06-03 04:17:06",3697
"2021-06-03 05:16:52",3702
"2021-06-03 06:16:51",3706
"2021-06-03 07:17:00",3726
"2021-06-03 08:17:04",3723
"2021-06-03 09:17:09",3720
"2021-06-03 10:17:10",3735
"2021-06-03 11:17:09",3731
"2021-06-03 12:17:02",3731
"2021-06-03 13:17:19",3805
"2021-06-03 14:17:22",3799
"2021-06-03 15:17:19",3806
"2021-06-03 16:17:23",3808
"2021-06-03 17:17:17",3800
"2021-06-03 18:17:07",3916
"2021-06-03 19:17:18",3881
"2021-06-03 20:17:11",3838
"2021-06-03 21:17:09",3911
"2021-06-03 22:17:07",4092
"2021-06-03 23:17:09",4176
"2021-06-04 00:17:09",4164
"2021-06-04 01:17:05",4189
"2021-06-04 02:16:53",4182
"2021-06-04 03:17:00",4256
"2021-06-04 04:15:59",4259
"2021-06-04 05:15:07",4258
"2021-06-04 06:15:18",4258
"2021-06-04 07:15:26",4257
"2021-06-04 08:15:20",4259
"2021-06-04 09:15:41",4266
"2021-06-04 10:15:38",4305
"2021-06-04 11:15:39",4287
"2021-06-04 12:10:09",4266
"2021-06-04 13:10:10",4291
"2021-06-04 14:10:12",4301
"2021-06-04 15:10:04",4303
"2021-06-04 16:10:08",4302
"2021-06-04 17:10:00",4315
"2021-06-04 18:09:53",4333
"2021-06-04 19:10:18",4333
"2021-06-04 20:10:06",4392
"2021-06-04 21:11:57",4394
"2021-06-04 22:10:03",4550
"2021-06-04 23:10:04",4632
"2021-06-05 00:09:58",4615
"2021-06-05 01:10:18",4632
"2021-06-05 02:09:46",4647
"2021-06-05 03:10:32",4802
"2021-06-05 04:09:54",4812
"2021-06-05 05:09:54",4812
"2021-06-05 06:09:45",4823
"2021-06-05 07:09:55",4807
"2021-06-05 08:09:52",4817
"2021-06-05 09:10:14",4826
"2021-06-05 10:10:11",4786
"2021-06-05 11:10:29",4813
"2021-06-05 12:10:12",4890
"2021-06-05 13:10:44",4881
"2021-06-05 14:10:29",4945
"2021-06-05 15:10:41",5060
"2021-06-05 16:10:16",5163
"2021-06-05 17:10:05",5153
"2021-06-05 18:09:51",5104
"2021-06-05 19:10:03",5092
"2021-06-05 20:10:22",5092
"2021-06-05 21:10:04",5099
"2021-06-05 22:10:12",5032
"2021-06-05 23:10:10",5028
"2021-06-06 00:09:57",4992
"2021-06-06 01:09:54",5002
"2021-06-06 02:09:45",5002
"2021-06-06 03:10:18",4997
"2021-06-06 04:09:43",5032
"2021-06-06 05:09:44",5042
"2021-06-06 06:09:39",5044
"2021-06-06 07:09:57",5035
"2021-06-06 08:10:03",5136
"2021-06-06 09:09:49",5145
"2021-06-06 10:09:51",5144
"2021-06-06 11:10:17",5216
"2021-06-06 12:09:59",5218
"2021-06-06 13:10:19",5227
"2021-06-06 14:10:16",5227
"2021-06-06 15:10:15",5248
"2021-06-06 16:10:17",5149
"2021-06-06 17:10:03",5197
"2021-06-06 18:10:00",5235
"2021-06-06 19:10:10",5274
"2021-06-06 20:10:25",5299
"2021-06-06 21:10:21",5296
"2021-06-06 22:10:13",5293
"2021-06-06 23:10:38",5284
"2021-06-07 00:09:56",5279
"2021-06-07 01:10:08",5173
"2021-06-07 02:09:40",5181
"2021-06-07 03:09:53",5281
"2021-06-07 04:09:35",5278
"2021-06-07 05:09:29",5313
"2021-06-07 06:09:32",5313
"2021-06-07 07:09:34",5310
"2021-06-07 08:09:46",5310
"2021-06-07 09:09:55",5301
"2021-06-07 10:09:56",5238
"2021-06-07 11:10:11",5242
"2021-06-07 12:09:56",5276
"2021-06-07 13:10:28",5264
"2021-06-07 14:10:40",5255
"2021-06-07 15:10:16",5271
"2021-06-07 16:09:56",5257
"2021-06-07 17:09:47",5286
"2021-06-07 18:09:45",5294
"2021-06-07 19:10:13",5329
"2021-06-07 20:09:53",5162
"2021-06-07 21:09:53",5086
"2021-06-07 22:09:43",5142
"2021-06-07 23:09:43",5271
"2021-06-08 00:09:49",5126
"2021-06-08 01:10:15",5142
"2021-06-08 02:09:28",5166
"2021-06-08 03:09:46",5167
"2021-06-08 04:09:30",5173
"2021-06-08 05:09:26",5177
"2021-06-08 06:09:34",5176
"2021-06-08 07:09:46",5186
"2021-06-08 08:09:57",5189
"2021-06-08 09:10:12",5207
"2021-06-08 10:09:55",5250
"2021-06-08 11:10:10",5298
"2021-06-08 12:10:18",5297
"2021-06-08 13:10:07",5293
"2021-06-08 14:10:00",5278
"2021-06-08 15:10:01",5277
"2021-06-08 16:09:42",5264
"2021-06-08 17:09:37",5175
"2021-06-08 18:09:34",5190
"2021-06-08 19:09:33",5191
"2021-06-08 20:09:53",5184
"2021-06-08 21:09:51",5184
"2021-06-08 22:09:55",5168
"2021-06-08 23:09:45",5161
"2021-06-09 00:09:53",5193
"2021-06-09 01:09:56",5190
"2021-06-09 03:11:10",5201
"2021-06-09 04:09:13",5200
"2021-06-09 05:09:03",5199
"2021-06-09 06:09:07",5207
"2021-06-09 07:09:13",5207
"2021-06-09 08:09:28",5217
"2021-06-09 09:09:37",5212
"2021-06-09 10:09:45",5218
"2021-06-09 11:09:56",5194
"2021-06-09 12:09:53",5194
"2021-06-09 13:10:06",5220
"2021-06-09 14:09:54",5211
"2021-06-09 15:09:54",5127
"2021-06-09 16:09:46",5147
"2021-06-09 17:09:42",5136
"2021-06-09 18:09:37",5149
"2021-06-09 19:09:33",5144
"2021-06-09 20:09:55",5136
"2021-06-09 21:09:39",5142
"2021-06-09 22:09:39",5145
"2021-06-09 23:09:31",5109
"2021-06-10 00:09:23",5101
"2021-06-10 01:09:20",5112
"2021-06-10 02:09:14",5099
"2021-06-10 03:09:29",5099
"2021-06-10 04:09:15",5099
"2021-06-10 05:09:23",5080
"2021-06-10 06:09:20",5076
"2021-06-10 07:09:34",5077
"2021-06-10 08:09:28",5080
"2021-06-10 09:09:55",5081
"2021-06-10 10:09:55",5070
"2021-06-10 11:09:50",5055
"2021-06-10 12:09:51",5037
"2021-06-10 13:09:59",5047
"2021-06-10 14:10:01",5058
"2021-06-10 15:10:05",5004
"2021-06-10 16:09:57",5029
"2021-06-10 17:09:46",5005
"2021-06-10 18:09:36",4997
"2021-06-10 19:09:51",5036
"2021-06-10 20:09:58",5183
"2021-06-10 22:08:48",5230
"2021-06-10 23:08:54",5319
"2021-06-11 00:08:50",5337
"2021-06-11 01:08:46",5288
"2021-06-11 02:08:41",5273
"2021-06-11 03:08:58",5280
"2021-06-11 04:08:55",5287
"2021-06-11 05:09:04",5288
"2021-06-11 06:09:03",5283
"2021-06-11 07:09:19",5277
"2021-06-11 08:09:12",5268
"2021-06-11 09:09:40",5258
"2021-06-11 10:09:44",5259
"2021-06-11 11:09:39",5238
"2021-06-11 12:10:09",5225
"2021-06-11 13:10:06",5192
"2021-06-11 14:10:43",5225
"2021-06-11 15:11:05",5223
"2021-06-11 16:11:21",5216
"2021-06-11 17:10:37",5186
"2021-06-11 18:10:25",5172
"2021-06-11 19:10:18",5150
"2021-06-11 20:10:57",5151
"2021-06-11 21:10:11",5133
"2021-06-11 22:10:21",5140
"2021-06-11 23:10:09",5110
"2021-06-12 00:10:07",5133
"2021-06-12 01:09:51",5125
"2021-06-12 02:09:42",5110
"2021-06-12 03:09:57",5090
"2021-06-12 04:09:37",5089
"2021-06-12 05:09:44",5078
"2021-06-12 06:09:26",5072
"2021-06-12 07:09:38",5072
"2021-06-12 08:09:46",5072
"2021-06-12 09:09:54",5068
"2021-06-12 10:09:55",5052
"2021-06-12 11:09:54",5057
"2021-06-12 12:10:13",5038
"2021-06-12 13:10:13",5030
"2021-06-12 14:11:02",4955
"2021-06-12 15:12:22",4954
"2021-06-12 16:10:05",4957
"2021-06-12 17:10:03",4950
"2021-06-12 18:09:48",4936
"2021-06-12 19:10:04",4923
"2021-06-12 20:10:55",4884
"2021-06-12 21:10:00",4881
"2021-06-12 22:09:58",4833
"2021-06-13 00:09:10",4756
"2021-06-13 01:09:09",4758
"2021-06-13 02:09:13",4734
"2021-06-13 03:09:25",4742
"2021-06-13 04:09:20",4742
"2021-06-13 05:09:13",4754
"2021-06-13 06:09:23",4756
"2021-06-13 07:09:30",4755
"2021-06-13 08:09:47",4755
"2021-06-13 09:09:53",4754
"2021-06-13 10:10:06",4754
"2021-06-13 11:10:14",4754
"2021-06-13 12:10:12",4745
"2021-06-13 13:10:46",4718
"2021-06-13 14:10:12",4719
"2021-06-13 15:10:02",4690
"2021-06-13 16:10:06",4671
"2021-06-13 17:09:45",4656
"2021-06-13 18:09:40",4651
"2021-06-13 19:09:52",4648
"2021-06-13 20:10:01",4621
"2021-06-13 21:10:02",4610
"2021-06-13 22:09:49",4595
"2021-06-13 23:10:03",4606
"2021-06-14 00:10:21",4621
"2021-06-14 01:09:32",4613
"2021-06-14 02:09:37",4595
"2021-06-14 03:09:56",4593
"2021-06-14 04:09:42",4586
"2021-06-14 05:10:00",4593
"2021-06-14 06:09:46",4597
"2021-06-14 07:10:09",4574
"2021-06-14 08:10:00",4569
"2021-06-14 09:11:14",4572
"2021-06-14 10:10:39",4595
"2021-06-14 11:10:29",4588
"2021-06-14 12:11:17",4566
"2021-06-14 13:11:41",4565
"2021-06-14 14:10:54",4562
"2021-06-14 15:12:17",4582
"2021-06-14 16:11:44",4583
"2021-06-14 17:11:33",4597
"2021-06-14 18:11:23",4601
"2021-06-14 19:11:29",4601
"2021-06-14 20:10:54",4610
"2021-06-14 21:11:07",4628
"2021-06-14 22:10:14",4628
"2021-06-14 23:10:27",4607
"2021-06-15 00:10:00",4640
"2021-06-15 01:10:02",4637
"2021-06-15 02:10:03",4639
"2021-06-15 03:10:04",4644
"2021-06-15 04:09:57",4643
"2021-06-15 05:09:56",4633
"2021-06-15 06:09:46",4635
"2021-06-15 07:10:02",4634
"2021-06-15 08:10:13",4633
"2021-06-15 09:10:48",4633
"2021-06-15 10:11:28",4631
"2021-06-15 11:11:22",4612
"2021-06-15 12:10:39",4584
"2021-06-15 13:10:53",4601
"2021-06-15 14:10:39",4587
"2021-06-15 15:10:48",4576
"2021-06-15 16:10:35",4575
"2021-06-15 17:11:13",4825
"2021-06-15 18:10:29",4967
"2021-06-15 19:10:18",4902
"2021-06-15 20:10:59",4940
"2021-06-15 21:11:10",4938
"2021-06-15 22:10:32",4921
"2021-06-15 23:10:34",4964
"2021-06-16 00:10:18",4965
"2021-06-16 01:10:08",5035
"2021-06-16 02:10:11",5000
"2021-06-16 03:10:22",5008
"2021-06-16 04:10:24",5021
"2021-06-16 05:10:24",5003
"2021-06-16 06:10:16",4994
"2021-06-16 07:10:08",5002
"2021-06-16 08:10:36",4944
"2021-06-16 09:10:43",4991
"2021-06-16 10:10:51",5012
"2021-06-16 11:10:51",4992
"2021-06-16 12:11:11",5013
"2021-06-16 13:10:55",5011
"2021-06-16 14:08:59",4993
"2021-06-16 15:09:00",4984
"2021-06-16 16:09:00",4982
"2021-06-16 17:08:54",4977
"2021-06-16 18:08:47",5000
"2021-06-16 19:08:59",4986
"2021-06-16 20:08:54",4935
"2021-06-16 21:08:49",4924
"2021-06-16 22:08:53",4931
"2021-06-16 23:08:40",4894
"2021-06-17 00:08:39",4933
"2021-06-17 01:08:29",4942
"2021-06-17 02:08:25",4953
"2021-06-17 03:08:23",4956
"2021-06-17 04:08:20",4956
"2021-06-17 05:08:14",4967
"2021-06-17 06:08:21",4972
"2021-06-17 07:08:20",4969
"2021-06-17 08:08:28",4920
"2021-06-17 09:08:38",4946
"2021-06-17 10:08:44",4957
"2021-06-17 11:08:44",4956
"2021-06-17 12:08:44",4970
"2021-06-17 13:08:39",4974
"2021-06-17 14:09:00",4955
"2021-06-17 15:08:46",4944
"2021-06-17 16:08:47",4940
"2021-06-17 17:08:41",4953
"2021-06-17 18:08:52",4956
"2021-06-17 19:08:38",4958
"2021-06-17 20:08:44",4934
"2021-06-17 21:08:48",4912
"2021-06-17 22:08:47",4892
"2021-06-17 23:08:42",4868
"2021-06-18 00:08:46",4915
"2021-06-18 01:08:34",4935
"2021-06-18 02:09:08",4956
"2021-06-18 03:08:25",4958
"2021-06-18 04:08:28",4951
"2021-06-18 05:08:26",4964
"2021-06-18 06:08:39",4960
"2021-06-18 07:08:31",4950
"2021-06-18 08:08:34",4968
"2021-06-18 09:08:38",4917
"2021-06-18 10:08:49",4907
"2021-06-18 11:08:51",4874
"2021-06-18 12:08:51",4824
"2021-06-18 13:08:54",4816
"2021-06-18 14:09:08",4798
"2021-06-18 15:09:13",4803
"2021-06-18 16:09:13",4799
"2021-06-18 17:08:59",4800
"2021-06-18 18:08:58",4766
"2021-06-18 19:08:49",4798
"2021-06-18 20:09:07",4780
"2021-06-18 21:08:54",4765
"2021-06-18 22:08:59",4756
"2021-06-18 23:09:00",4747
"2021-06-19 00:09:01",4806
"2021-06-19 01:08:43",4789
"2021-06-19 02:08:39",4762
"2021-06-19 03:08:35",4801
"2021-06-19 04:08:37",4835
"2021-06-19 05:08:30",4835
"2021-06-19 06:08:35",4834
"2021-06-19 07:08:37",4845
"2021-06-19 08:08:46",4859
"2021-06-19 09:08:50",4849
"2021-06-19 10:08:58",4831
"2021-06-19 11:08:54",4819
"2021-06-19 12:09:00",4825
"2021-06-19 13:08:51",4818
"2021-06-19 14:08:59",4811
"2021-06-19 15:08:55",4801
"2021-06-19 16:08:59",4763
"2021-06-19 17:08:50",4753
"2021-06-19 18:08:51",4741
"2021-06-19 19:08:42",4731
"2021-06-19 20:08:53",4739
"2021-06-19 21:08:48",4708
"2021-06-19 22:08:53",4697
"2021-06-19 23:08:46",4693
"2021-06-20 00:08:51",4667
"2021-06-20 01:08:41",4677
"2021-06-20 02:08:40",4670
"2021-06-20 03:08:32",4668
"2021-06-20 04:08:31",4668
"2021-06-20 05:08:29",4661
"2021-06-20 06:08:28",4660
"2021-06-20 07:08:34",4690
"2021-06-20 08:08:38",4684
"2021-06-20 09:08:43",4690
"2021-06-20 10:08:49",4690
"2021-06-20 11:08:48",4705
"2021-06-20 12:08:53",4694
"2021-06-20 13:08:46",4685
"2021-06-20 14:08:52",4670
"2021-06-20 15:08:50",4620
"2021-06-20 16:08:54",4601
"2021-06-20 17:08:47",4595
"2021-06-20 18:08:49",4615
"2021-06-20 19:08:51",4580
"2021-06-20 20:08:57",4624
"2021-06-20 21:08:51",4629
"2021-06-20 22:08:59",4594
"2021-06-20 23:08:54",4558
"2021-06-21 00:08:53",4568
"2021-06-21 01:08:41",4591
"2021-06-21 02:08:41",4591
"2021-06-21 03:08:39",4591
"2021-06-21 04:08:40",4591
"2021-06-21 05:08:33",4593
"2021-06-21 06:08:35",4584
"2021-06-21 07:08:37",4583
"2021-06-21 08:08:44",4571
"2021-06-21 09:08:50",4530
"2021-06-21 10:09:04",4509
"2021-06-21 11:09:07",4512
"2021-06-21 12:09:10",4551
"2021-06-21 13:09:12",4532
"2021-06-21 14:09:12",4536
"2021-06-21 15:09:29",4525
"2021-06-21 16:09:17",4553
"2021-06-21 17:09:09",4590
"2021-06-21 18:50:11",4572
"2021-06-21 19:09:05",4574
"2021-06-21 20:09:17",4571
"2021-06-21 21:09:13",4569
"2021-06-21 22:09:15",4562
"2021-06-21 23:08:58",4578
"2021-06-22 00:09:11",4576
"2021-06-22 01:08:53",4603
"2021-06-22 02:08:51",4584
"2021-06-22 03:08:46",4583
"2021-06-22 04:08:49",4581
"2021-06-22 05:08:42",4580
"2021-06-22 06:08:54",4571
"2021-06-22 07:08:55",4587
"2021-06-22 08:09:08",4583
"2021-06-22 09:09:12",4584
"2021-06-22 10:09:25",4580
"2021-06-22 11:09:24",4550
"2021-06-22 12:09:38",4548
"2021-06-22 13:09:22",4507
"2021-06-22 14:09:27",4337
"2021-06-22 15:09:20",4204
"2021-06-22 16:09:27",4199
"2021-06-22 17:09:16",4200
"2021-06-22 18:09:20",4194
"2021-06-22 19:09:20",4210
"2021-06-22 20:09:40",4210
"2021-06-22 21:08:59",4211
"2021-06-22 22:09:03",4159
"2021-06-22 23:08:52",4114
"2021-06-23 00:08:49",4087
"2021-06-23 01:08:43",4140
"2021-06-23 02:08:39",4110
"2021-06-23 03:08:36",4138
"2021-06-23 04:08:38",4147
"2021-06-23 05:08:32",4137
"2021-06-23 06:08:41",4144
"2021-06-23 07:08:44",4116
"2021-06-23 08:08:47",4092
"2021-06-23 09:08:58",4072
"2021-06-23 10:08:56",4088
"2021-06-23 11:15:20",4082
"2021-06-23 12:08:55",4082
"2021-06-23 13:08:53",4082
"2021-06-23 14:08:55",4082
"2021-06-23 15:08:50",4082
"2021-06-23 16:08:57",4082
"2021-06-23 17:12:17",4063
"2021-06-23 18:08:54",4032
"2021-06-23 19:08:48",3998
"2021-06-23 20:08:44",4004
"2021-06-23 21:08:44",4019
"2021-06-23 22:08:54",4013
"2021-06-23 23:08:48",3989
"2021-06-24 00:08:50",3980
"2021-06-24 01:08:37",3951
"2021-06-24 02:08:34",3950
"2021-06-24 03:08:31",3961
"2021-06-24 04:08:28",3995
"2021-06-24 05:08:30",3993
"2021-06-24 06:08:33",4013
"2021-06-24 07:08:32",4010
"2021-06-24 08:08:49",4014
"2021-06-24 09:08:46",4013
"2021-06-24 10:08:56",3979
"2021-06-24 11:08:52",3981
"2021-06-24 12:08:57",3980
"2021-06-24 13:08:53",3994
"2021-06-24 14:08:57",3966
"2021-06-24 15:09:12",3997
"2021-06-24 16:09:02",3985
"2021-06-24 17:08:52",3975
"2021-06-24 18:08:51",3973
"2021-06-24 19:08:47",3966
"2021-06-24 20:08:47",3966
"2021-06-24 21:08:46",3954
"2021-06-24 22:08:50",3951
"2021-06-24 23:08:47",3951
"2021-06-25 00:08:40",3968
"2021-06-25 01:08:32",3963
"2021-06-25 02:08:31",3976
"2021-06-25 03:08:29",3973
"2021-06-25 04:08:36",3953
"2021-06-25 05:08:29",3973
"2021-06-25 06:08:34",3972
"2021-06-25 07:08:29",3976
"2021-06-25 08:08:39",3956
"2021-06-25 09:08:43",3966
"2021-06-25 10:08:47",3936
"2021-06-25 11:08:45",3871
"2021-06-25 12:08:48",3878
"2021-06-25 13:08:58",3907
"2021-06-25 14:08:54",3907
"2021-06-25 15:09:05",3907
"2021-06-25 16:09:11",3907
"2021-06-25 17:09:03",3907
"2021-06-25 18:08:58",3908
"2021-06-25 19:09:12",3905
"2021-06-25 20:09:32",3906
"2021-06-25 21:09:23",3905
"2021-06-25 22:09:26",3899
"2021-06-25 23:09:15",3893
"2021-06-26 00:09:02",3894
"2021-06-26 01:08:54",3904
"2021-06-26 02:08:50",3896
"2021-06-26 03:08:47",3900
"2021-06-26 04:08:47",3903
"2021-06-26 05:08:41",3903
"2021-06-26 06:08:48",3903
"2021-06-26 07:08:42",3888
"2021-06-26 08:08:51",3886
"2021-06-26 09:08:53",3885
"2021-06-26 10:09:02",3879
"2021-06-26 11:09:03",3870
"2021-06-26 12:09:06",3845
"2021-06-26 13:08:59",3830
"2021-06-26 14:09:12",3814
"2021-06-26 15:09:07",3783
"2021-06-26 16:09:15",3776
"2021-06-26 17:09:11",3752
"2021-06-26 18:09:09",3757
"2021-06-26 19:09:05",3725
"2021-06-26 20:09:14",3728
"2021-06-26 21:09:06",3723
"2021-06-26 22:09:13",3703
"2021-06-26 23:09:10",3704
"2021-06-27 00:09:10",3726
"2021-06-27 01:08:58",3719
"2021-06-27 02:08:54",3718
"2021-06-27 03:08:51",3717
"2021-06-27 04:08:51",3706
"2021-06-27 05:08:44",3706
"2021-06-27 06:08:46",3704
"2021-06-27 07:08:49",3711
"2021-06-27 08:08:56",3699
"2021-06-27 09:08:56",3717
"2021-06-27 10:09:04",3709
"2021-06-27 11:09:04",3709
"2021-06-27 12:09:08",3705
"2021-06-27 13:09:07",3652
"2021-06-27 14:09:14",3648
"2021-06-27 15:09:05",3639
"2021-06-27 16:09:09",3631
"2021-06-27 17:09:03",3619
"2021-06-27 18:09:05",3600
"2021-06-27 19:09:02",3612
"2021-06-27 20:09:11",3634
"2021-06-27 21:09:12",3651
"2021-06-27 22:09:15",3641
"2021-06-27 23:09:06",3637
"2021-06-28 00:09:16",3636
"2021-06-28 01:08:56",3633
"2021-06-28 02:08:54",3630
"2021-06-28 03:08:49",3617
"2021-06-28 04:08:57",3618
"2021-06-28 05:08:55",3621
"2021-06-28 06:08:55",3624
"2021-06-28 07:08:55",3624
"2021-06-28 09:09:07",3625
"2021-06-28 10:09:14",3612
"2021-06-28 11:09:15",3598
"2021-06-28 12:09:20",3591
"2021-06-28 13:09:16",3591
"2021-06-28 14:09:24",3588
"2021-06-28 15:09:21",3575
"2021-06-28 16:09:24",3571
"2021-06-28 17:09:20",3553
"2021-06-28 18:09:23",3566
"2021-06-28 19:09:04",3571
"2021-06-28 20:09:12",3572
"2021-06-28 21:09:13",3571
"2021-06-28 22:09:13",3678
"2021-06-28 23:09:05",3674
"2021-06-29 00:09:06",3647
"2021-06-29 01:08:55",3646
"2021-06-29 02:09:05",3640
"2021-06-29 03:08:59",3653
"2021-06-29 04:08:50",3655
"2021-06-29 05:08:48",3676
"2021-06-29 06:08:49",3676
"2021-06-29 07:08:57",3664
"2021-06-29 08:09:03",3655
"2021-06-29 12:09:16",3619
"2021-06-29 13:09:21",3615
"2021-06-29 14:09:22",3613
"2021-06-29 15:09:15",3613
"2021-06-29 16:09:19",3608
"2021-06-29 17:09:15",3615
"2021-06-29 18:09:21",3593
"2021-06-29 19:09:12",3589
"2021-06-29 20:09:21",3581
"2021-06-29 21:09:10",3579
"2021-06-29 22:09:17",3578
"2021-06-29 23:09:11",3574
"2021-06-30 00:09:07",3574
"2021-06-30 01:08:55",3555
"2021-06-30 02:08:55",3558
"2021-06-30 03:08:51",3556
"2021-06-30 04:08:50",3552
"2021-06-30 05:08:49",3552
"2021-06-30 06:08:50",3552
"2021-06-30 07:08:50",3549
"2021-06-30 08:08:56",3549
"2021-06-30 09:09:02",3555
"2021-06-30 10:09:17",3551
"2021-06-30 11:09:10",3560
"2021-06-30 12:09:10",3547
"2021-06-30 13:09:11",3544
"2021-06-30 14:09:22",3537
"2021-06-30 15:09:19",3534
"2021-06-30 16:09:14",3538
"2021-06-30 17:09:07",3545
"2021-06-30 18:09:09",3546
"2021-06-30 19:09:08",3536
"2021-06-30 20:09:08",3526
"2021-06-30 21:09:07",3514
"2021-06-30 22:09:09",3515
"2021-06-30 23:09:02",3509
"2021-07-01 00:09:01",3507
"2021-07-01 01:08:53",3511
"2021-07-01 02:08:54",3510
"2021-07-01 02:26:09",3510
"2021-07-01 03:00:14",3510
"2021-07-01 04:00:15",3507
"2021-07-01 05:00:14",3503
"2021-07-01 06:00:14",3505
"2021-07-01 07:00:14",3510
"2021-07-01 08:00:14",3510
"2021-07-01 09:00:13",3521
"2021-07-01 10:00:14",3524
"2021-07-01 11:00:14",3522
"2021-07-01 12:00:15",3555
"2021-07-01 13:00:14",3551
"2021-07-01 14:00:16",3543
"2021-07-01 15:00:14",3536
"2021-07-01 16:00:14",3532
"2021-07-01 17:00:14",3534
"2021-07-01 18:00:14",3537
"2021-07-01 19:00:13",3534
"2021-07-01 20:00:15",3536
"2021-07-01 21:00:14",3535
"2021-07-01 22:00:14",3547
"2021-07-01 23:00:14",3547
"2021-07-02 00:00:15",3575
"2021-07-02 01:00:17",3572
"2021-07-02 02:00:18",3574
"2021-07-02 03:00:17",3574
"2021-07-02 04:00:18",3568
"2021-07-02 05:00:17",3568
"2021-07-02 06:00:17",3575
"2021-07-02 07:00:16",3580
"2021-07-02 08:00:17",3582
"2021-07-02 09:00:17",3575
"2021-07-02 10:00:17",3579
"2021-07-02 11:00:17",3586
"2021-07-02 12:00:17",3560
"2021-07-02 13:00:17",3562
"2021-07-02 14:00:17",3572
"2021-07-02 15:00:17",3579
"2021-07-02 16:00:17",3576
"2021-07-02 17:00:17",3549
"2021-07-02 18:00:17",3562
"2021-07-02 19:00:17",3560
"2021-07-02 20:00:18",3560
"2021-07-02 21:00:16",3549
"2021-07-02 22:00:18",3549
"2021-07-02 23:00:17",3557
"2021-07-03 00:00:18",3556
"2021-07-03 01:00:17",3552
"2021-07-03 02:00:18",3558
"2021-07-03 03:00:16",3558
"2021-07-03 04:00:17",3559
"2021-07-03 05:00:17",3558
"2021-07-03 06:00:17",3555
"2021-07-03 07:00:17",3555
"2021-07-03 08:00:17",3554
"2021-07-03 09:00:17",3540
"2021-07-03 10:00:17",3533
"2021-07-03 11:00:17",3546
"2021-07-03 12:00:17",3554
"2021-07-03 13:00:16",3560
"2021-07-03 14:00:17",3562
"2021-07-03 15:00:17",3566
"2021-07-03 16:00:17",3564
"2021-07-03 17:00:17",3560
"2021-07-03 18:00:17",3559
"2021-07-03 19:00:16",3545
"2021-07-03 20:00:19",3539
"2021-07-03 21:00:17",3537
"2021-07-03 22:00:18",3534
"2021-07-03 23:00:17",3536
"2021-07-04 00:00:18",3531
